Simulation Time - Measured	Travel (deg) - Measured
15.2	-9.4043
15.205	-9.36035
15.21	-9.36035
15.215	-9.36035
15.22	-9.31641
15.225	-9.4043
15.23	-9.31641
15.235	-9.31641
15.24	-9.31641
15.245	-9.36035
15.25	-9.27246
15.255	-9.36035
15.26	-9.22852
15.265	-9.27246
15.27	-9.31641
15.275	-9.27246
15.28	-9.27246
15.285	-9.27246
15.29	-9.22852
15.295	-9.22852
15.3	-9.22852
15.305	-9.22852
15.31	-9.22852
15.315	-9.22852
15.32	-9.18457
15.325	-9.22852
15.33	-9.18457
15.335	-9.18457
15.34	-9.18457
15.345	-9.14063
15.35	-9.18457
15.355	-9.18457
15.36	-9.18457
15.365	-9.14063
15.37	-9.18457
15.375	-9.14063
15.38	-9.14063
15.385	-9.14063
15.39	-9.18457
15.395	-9.14063
15.4	-9.14063
15.405	-9.14063
15.41	-9.14063
15.415	-9.14063
15.42	-9.14063
15.425	-9.14063
15.43	-9.14063
15.435	-9.14063
15.44	-9.14063
15.445	-9.14063
15.45	-9.14063
15.455	-9.14063
15.46	-9.14063
15.465	-9.14063
15.47	-9.14063
15.475	-9.14063
15.48	-9.14063
15.485	-9.14063
15.49	-9.14063
15.495	-9.14063
15.5	-9.14063
15.505	-9.18457
15.51	-9.18457
15.515	-9.18457
15.52	-9.18457
15.525	-9.18457
15.53	-9.22852
15.535	-9.22852
15.54	-9.22852
15.545	-9.22852
15.55	-9.22852
15.555	-9.22852
15.56	-9.27246
15.565	-9.27246
15.57	-9.27246
15.575	-9.27246
15.58	-9.27246
15.585	-9.31641
15.59	-9.31641
15.595	-9.31641
15.6	-9.31641
15.605	-9.31641
15.61	-9.31641
15.615	-9.31641
15.62	-9.36035
15.625	-9.36035
15.63	-9.36035
15.635	-9.36035
15.64	-9.36035
15.645	-9.36035
15.65	-9.36035
15.655	-9.4043
15.66	-9.4043
15.665	-9.4043
15.67	-9.4043
15.675	-9.4043
15.68	-9.4043
15.685	-9.4043
15.69	-9.4043
15.695	-9.4043
15.7	-9.4043
15.705	-9.4043
15.71	-9.44824
15.715	-9.44824
15.72	-9.44824
15.725	-9.44824
15.73	-9.44824
15.735	-9.44824
15.74	-9.44824
15.745	-9.44824
15.75	-9.44824
15.755	-9.44824
15.76	-9.44824
15.765	-9.44824
15.77	-9.44824
15.775	-9.44824
15.78	-9.44824
15.785	-9.44824
15.79	-9.49219
15.795	-9.49219
15.8	-9.44824
15.805	-9.49219
15.81	-9.44824
15.815	-9.44824
15.82	-9.44824
15.825	-9.44824
15.83	-9.44824
15.835	-9.44824
15.84	-9.44824
15.845	-9.44824
15.85	-9.44824
15.855	-9.44824
15.86	-9.44824
15.865	-9.44824
15.87	-9.44824
15.875	-9.44824
15.88	-9.44824
15.885	-9.44824
15.89	-9.44824
15.895	-9.44824
15.9	-9.44824
15.905	-9.44824
15.91	-9.4043
15.915	-9.4043
15.92	-9.4043
15.925	-9.4043
15.93	-9.4043
15.935	-9.4043
15.94	-9.4043
15.945	-9.36035
15.95	-9.36035
15.955	-9.36035
15.96	-9.36035
15.965	-9.36035
15.97	-9.36035
15.975	-9.36035
15.98	-9.36035
15.985	-9.36035
15.99	-9.31641
15.995	-9.31641
16	-9.31641
16.005	-9.31641
16.01	-9.31641
16.015	-9.27246
16.02	-9.27246
16.025	-9.27246
16.03	-9.27246
16.035	-9.27246
16.04	-9.27246
16.045	-9.27246
16.05	-9.22852
16.055	-9.22852
16.06	-9.22852
16.065	-9.22852
16.07	-9.22852
16.075	-9.18457
16.08	-9.18457
16.085	-9.18457
16.09	-9.18457
16.095	-9.18457
16.1	-9.18457
16.105	-9.18457
16.11	-9.14063
16.115	-9.14063
16.12	-9.14063
16.125	-9.14063
16.13	-9.14063
16.135	-9.09668
16.14	-9.09668
16.145	-9.09668
16.15	-9.09668
16.155	-9.05273
16.16	-9.05273
16.165	-9.05273
16.17	-9.05273
16.175	-9.05273
16.18	-9.00879
16.185	-9.00879
16.19	-9.00879
16.195	-9.00879
16.2	-9.00879
16.205	-8.96484
16.21	-8.96484
16.215	-8.96484
16.22	-8.96484
16.225	-8.96484
16.23	-8.96484
16.235	-8.9209
16.24	-8.9209
16.245	-8.9209
16.25	-8.9209
16.255	-8.9209
16.26	-8.9209
16.265	-8.87695
16.27	-8.87695
16.275	-8.87695
16.28	-8.87695
16.285	-8.87695
16.29	-8.83301
16.295	-8.83301
16.3	-8.83301
16.305	-8.83301
16.31	-8.83301
16.315	-8.83301
16.32	-8.83301
16.325	-8.78906
16.33	-8.78906
16.335	-8.78906
16.34	-8.78906
16.345	-8.78906
16.35	-8.78906
16.355	-8.78906
16.36	-8.74512
16.365	-8.74512
16.37	-8.74512
16.375	-8.74512
16.38	-8.74512
16.385	-8.74512
16.39	-8.74512
16.395	-8.74512
16.4	-8.74512
16.405	-8.74512
16.41	-8.70117
16.415	-8.70117
16.42	-8.70117
16.425	-8.70117
16.43	-8.70117
16.435	-8.70117
16.44	-8.70117
16.445	-8.70117
16.45	-8.70117
16.455	-8.70117
16.46	-8.65723
16.465	-8.65723
16.47	-8.65723
16.475	-8.65723
16.48	-8.65723
16.485	-8.65723
16.49	-8.65723
16.495	-8.65723
16.5	-8.65723
16.505	-8.65723
16.51	-8.65723
16.515	-8.65723
16.52	-8.61328
16.525	-8.61328
16.53	-8.61328
16.535	-8.61328
16.54	-8.61328
16.545	-8.61328
16.55	-8.61328
16.555	-8.61328
16.56	-8.61328
16.565	-8.61328
16.57	-8.61328
16.575	-8.61328
16.58	-8.61328
16.585	-8.56934
16.59	-8.56934
16.595	-8.56934
16.6	-8.56934
16.605	-8.56934
16.61	-8.56934
16.615	-8.56934
16.62	-8.56934
16.625	-8.56934
16.63	-8.56934
16.635	-8.56934
16.64	-8.56934
16.645	-8.56934
16.65	-8.56934
16.655	-8.56934
16.66	-8.56934
16.665	-8.56934
16.67	-8.56934
16.675	-8.56934
16.68	-8.52539
16.685	-8.52539
16.69	-8.52539
16.695	-8.52539
16.7	-8.52539
16.705	-8.52539
16.71	-8.52539
16.715	-8.52539
16.72	-8.52539
16.725	-8.52539
16.73	-8.52539
16.735	-8.52539
16.74	-8.52539
16.745	-8.52539
16.75	-8.52539
16.755	-8.52539
16.76	-8.52539
16.765	-8.52539
16.77	-8.52539
16.775	-8.52539
16.78	-8.52539
16.785	-8.52539
16.79	-8.52539
16.795	-8.52539
16.8	-8.52539
16.805	-8.52539
16.81	-8.52539
16.815	-8.52539
16.82	-8.52539
16.825	-8.52539
16.83	-8.52539
16.835	-8.52539
16.84	-8.52539
16.845	-8.52539
16.85	-8.52539
16.855	-8.52539
16.86	-8.52539
16.865	-8.52539
16.87	-8.52539
16.875	-8.52539
16.88	-8.52539
16.885	-8.52539
16.89	-8.52539
16.895	-8.52539
16.9	-8.52539
16.905	-8.52539
16.91	-8.52539
16.915	-8.52539
16.92	-8.52539
16.925	-8.52539
16.93	-8.52539
16.935	-8.52539
16.94	-8.52539
16.945	-8.52539
16.95	-8.52539
16.955	-8.52539
16.96	-8.52539
16.965	-8.52539
16.97	-8.52539
16.975	-8.52539
16.98	-8.52539
16.985	-8.52539
16.99	-8.52539
16.995	-8.52539
17	-8.52539
17.005	-8.52539
17.01	-8.52539
17.015	-8.52539
17.02	-8.52539
17.025	-8.52539
17.03	-8.52539
17.035	-8.52539
17.04	-8.52539
17.045	-8.52539
17.05	-8.52539
17.055	-8.52539
17.06	-8.52539
17.065	-8.52539
17.07	-8.52539
17.075	-8.52539
17.08	-8.52539
17.085	-8.52539
17.09	-8.52539
17.095	-8.56934
17.1	-8.56934
17.105	-8.56934
17.11	-8.56934
17.115	-8.56934
17.12	-8.56934
17.125	-8.56934
17.13	-8.56934
17.135	-8.56934
17.14	-8.56934
17.145	-8.56934
17.15	-8.56934
17.155	-8.56934
17.16	-8.56934
17.165	-8.56934
17.17	-8.56934
17.175	-8.56934
17.18	-8.61328
17.185	-8.61328
17.19	-8.61328
17.195	-8.61328
17.2	-8.61328
17.205	-8.61328
17.21	-8.61328
17.215	-8.61328
17.22	-8.61328
17.225	-8.61328
17.23	-8.61328
17.235	-8.61328
17.24	-8.61328
17.245	-8.61328
17.25	-8.61328
17.255	-8.61328
17.26	-8.61328
17.265	-8.61328
17.27	-8.61328
17.275	-8.61328
17.28	-8.61328
17.285	-8.65723
17.29	-8.65723
17.295	-8.65723
17.3	-8.65723
17.305	-8.65723
17.31	-8.65723
17.315	-8.65723
17.32	-8.65723
17.325	-8.65723
17.33	-8.65723
17.335	-8.65723
17.34	-8.65723
17.345	-8.65723
17.35	-8.65723
17.355	-8.65723
17.36	-8.65723
17.365	-8.65723
17.37	-8.65723
17.375	-8.70117
17.38	-8.70117
17.385	-8.70117
17.39	-8.70117
17.395	-8.70117
17.4	-8.70117
17.405	-8.70117
17.41	-8.70117
17.415	-8.70117
17.42	-8.70117
17.425	-8.70117
17.43	-8.70117
17.435	-8.70117
17.44	-8.70117
17.445	-8.70117
17.45	-8.74512
17.455	-8.74512
17.46	-8.74512
17.465	-8.74512
17.47	-8.74512
17.475	-8.74512
17.48	-8.74512
17.485	-8.74512
17.49	-8.74512
17.495	-8.74512
17.5	-8.74512
17.505	-8.74512
17.51	-8.74512
17.515	-8.74512
17.52	-8.74512
17.525	-8.74512
17.53	-8.74512
17.535	-8.74512
17.54	-8.74512
17.545	-8.74512
17.55	-8.78906
17.555	-8.78906
17.56	-8.78906
17.565	-8.78906
17.57	-8.78906
17.575	-8.78906
17.58	-8.78906
17.585	-8.78906
17.59	-8.78906
17.595	-8.78906
17.6	-8.78906
17.605	-8.78906
17.61	-8.78906
17.615	-8.78906
17.62	-8.78906
17.625	-8.78906
17.63	-8.83301
17.635	-8.83301
17.64	-8.83301
17.645	-8.83301
17.65	-8.83301
17.655	-8.83301
17.66	-8.83301
17.665	-8.83301
17.67	-8.83301
17.675	-8.83301
17.68	-8.83301
17.685	-8.83301
17.69	-8.83301
17.695	-8.83301
17.7	-8.83301
17.705	-8.83301
17.71	-8.83301
17.715	-8.83301
17.72	-8.87695
17.725	-8.87695
17.73	-8.87695
17.735	-8.87695
17.74	-8.87695
17.745	-8.87695
17.75	-8.87695
17.755	-8.87695
17.76	-8.87695
17.765	-8.87695
17.77	-8.87695
17.775	-8.87695
17.78	-8.87695
17.785	-8.87695
17.79	-8.87695
17.795	-8.87695
17.8	-8.87695
17.805	-8.87695
17.81	-8.9209
17.815	-8.9209
17.82	-8.9209
17.825	-8.9209
17.83	-8.9209
17.835	-8.9209
17.84	-8.9209
17.845	-8.9209
17.85	-8.9209
17.855	-8.9209
17.86	-8.9209
17.865	-8.9209
17.87	-8.9209
17.875	-8.9209
17.88	-8.9209
17.885	-8.9209
17.89	-8.9209
17.895	-8.9209
17.9	-8.9209
17.905	-8.96484
17.91	-8.96484
17.915	-8.96484
17.92	-8.96484
17.925	-8.96484
17.93	-8.96484
17.935	-8.96484
17.94	-8.96484
17.945	-8.96484
17.95	-8.96484
17.955	-8.96484
17.96	-8.96484
17.965	-8.96484
17.97	-8.96484
17.975	-8.96484
17.98	-8.96484
17.985	-8.96484
17.99	-8.96484
17.995	-8.96484
18	-8.96484
18.005	-8.96484
18.01	-8.96484
18.015	-8.96484
18.02	-9.00879
18.025	-9.00879
18.03	-9.00879
18.035	-9.00879
18.04	-9.00879
18.045	-9.00879
18.05	-9.00879
18.055	-9.00879
18.06	-9.00879
18.065	-9.00879
18.07	-9.00879
18.075	-9.00879
18.08	-9.00879
18.085	-9.00879
18.09	-9.00879
18.095	-9.00879
18.1	-9.00879
18.105	-9.00879
18.11	-9.00879
18.115	-9.00879
18.12	-9.00879
18.125	-9.00879
18.13	-9.00879
18.135	-9.00879
18.14	-9.00879
18.145	-9.00879
18.15	-9.00879
18.155	-9.05273
18.16	-9.05273
18.165	-9.05273
18.17	-9.05273
18.175	-9.05273
18.18	-9.05273
18.185	-9.05273
18.19	-9.05273
18.195	-9.05273
18.2	-9.05273
18.205	-9.05273
18.21	-9.05273
18.215	-9.05273
18.22	-9.05273
18.225	-9.05273
18.23	-9.05273
18.235	-9.05273
18.24	-9.05273
18.245	-9.05273
18.25	-9.05273
18.255	-9.05273
18.26	-9.05273
18.265	-9.05273
18.27	-9.05273
18.275	-9.05273
18.28	-9.05273
18.285	-9.05273
18.29	-9.05273
18.295	-9.05273
18.3	-9.05273
18.305	-9.05273
18.31	-9.05273
18.315	-9.05273
18.32	-9.05273
18.325	-9.05273
18.33	-9.05273
18.335	-9.05273
18.34	-9.05273
18.345	-9.05273
18.35	-9.05273
18.355	-9.05273
18.36	-9.05273
18.365	-9.05273
18.37	-9.05273
18.375	-9.05273
18.38	-9.05273
18.385	-9.05273
18.39	-9.05273
18.395	-9.05273
18.4	-9.05273
18.405	-9.05273
18.41	-9.05273
18.415	-9.05273
18.42	-9.05273
18.425	-9.05273
18.43	-9.05273
18.435	-9.05273
18.44	-9.05273
18.445	-9.05273
18.45	-9.05273
18.455	-9.05273
18.46	-9.05273
18.465	-9.05273
18.47	-9.05273
18.475	-9.05273
18.48	-9.09668
18.485	-9.09668
18.49	-9.09668
18.495	-9.09668
18.5	-9.09668
18.505	-9.09668
18.51	-9.09668
18.515	-9.09668
18.52	-9.09668
18.525	-9.09668
18.53	-9.09668
18.535	-9.09668
18.54	-9.09668
18.545	-9.09668
18.55	-9.09668
18.555	-9.09668
18.56	-9.09668
18.565	-9.09668
18.57	-9.09668
18.575	-9.09668
18.58	-9.09668
18.585	-9.09668
18.59	-9.09668
18.595	-9.09668
18.6	-9.09668
18.605	-9.09668
18.61	-9.09668
18.615	-9.09668
18.62	-9.09668
18.625	-9.09668
18.63	-9.09668
18.635	-9.09668
18.64	-9.09668
18.645	-9.09668
18.65	-9.09668
18.655	-9.09668
18.66	-9.09668
18.665	-9.09668
18.67	-9.09668
18.675	-9.09668
18.68	-9.09668
18.685	-9.09668
18.69	-9.09668
18.695	-9.09668
18.7	-9.09668
18.705	-9.09668
18.71	-9.09668
18.715	-9.09668
18.72	-9.09668
18.725	-9.09668
18.73	-9.09668
18.735	-9.09668
18.74	-9.09668
18.745	-9.09668
18.75	-9.09668
18.755	-9.09668
18.76	-9.09668
18.765	-9.09668
18.77	-9.09668
18.775	-9.09668
18.78	-9.09668
18.785	-9.09668
18.79	-9.09668
18.795	-9.09668
18.8	-9.05273
18.805	-9.05273
18.81	-9.05273
18.815	-9.05273
18.82	-9.05273
18.825	-9.05273
18.83	-9.05273
18.835	-9.05273
18.84	-9.05273
18.845	-9.05273
18.85	-9.05273
18.855	-9.05273
18.86	-9.05273
18.865	-9.05273
18.87	-9.05273
18.875	-9.05273
18.88	-9.05273
18.885	-9.05273
18.89	-9.05273
18.895	-9.05273
18.9	-9.05273
18.905	-9.05273
18.91	-9.05273
18.915	-9.05273
18.92	-9.05273
18.925	-9.05273
18.93	-9.05273
18.935	-9.05273
18.94	-9.05273
18.945	-9.05273
18.95	-9.05273
18.955	-9.05273
18.96	-9.05273
18.965	-9.05273
18.97	-9.05273
18.975	-9.05273
18.98	-9.05273
18.985	-9.05273
18.99	-9.05273
18.995	-9.05273
19	-9.05273
19.005	-9.05273
19.01	-9.05273
19.015	-9.05273
19.02	-9.05273
19.025	-9.05273
19.03	-9.05273
19.035	-9.05273
19.04	-9.05273
19.045	-9.05273
19.05	-9.05273
19.055	-9.05273
19.06	-9.05273
19.065	-9.05273
19.07	-9.05273
19.075	-9.05273
19.08	-9.05273
19.085	-9.05273
19.09	-9.05273
19.095	-9.05273
19.1	-9.05273
19.105	-9.05273
19.11	-9.05273
19.115	-9.05273
19.12	-9.05273
19.125	-9.05273
19.13	-9.05273
19.135	-9.05273
19.14	-9.05273
19.145	-9.05273
19.15	-9.05273
19.155	-9.05273
19.16	-9.05273
19.165	-9.05273
19.17	-9.05273
19.175	-9.05273
19.18	-9.05273
19.185	-9.05273
19.19	-9.05273
19.195	-9.05273
19.2	-9.05273
19.205	-9.05273
19.21	-9.05273
19.215	-9.05273
19.22	-9.05273
19.225	-9.05273
19.23	-9.05273
19.235	-9.05273
19.24	-9.05273
19.245	-9.05273
19.25	-9.05273
19.255	-9.05273
19.26	-9.05273
19.265	-9.05273
19.27	-9.05273
19.275	-9.05273
19.28	-9.05273
19.285	-9.05273
19.29	-9.05273
19.295	-9.05273
19.3	-9.05273
19.305	-9.05273
19.31	-9.05273
19.315	-9.05273
19.32	-9.05273
19.325	-9.05273
19.33	-9.05273
19.335	-9.05273
19.34	-9.05273
19.345	-9.05273
19.35	-9.05273
19.355	-9.05273
19.36	-9.05273
19.365	-9.05273
19.37	-9.05273
19.375	-9.05273
19.38	-9.05273
19.385	-9.05273
19.39	-9.05273
19.395	-9.05273
19.4	-9.05273
19.405	-9.09668
19.41	-9.09668
19.415	-9.09668
19.42	-9.09668
19.425	-9.09668
19.43	-9.09668
19.435	-9.09668
19.44	-9.09668
19.445	-9.09668
19.45	-9.09668
19.455	-9.09668
19.46	-9.09668
19.465	-9.09668
19.47	-9.09668
19.475	-9.09668
19.48	-9.09668
19.485	-9.09668
19.49	-9.09668
19.495	-9.09668
19.5	-9.09668
19.505	-9.09668
19.51	-9.09668
19.515	-9.09668
19.52	-9.09668
19.525	-9.09668
19.53	-9.09668
19.535	-9.09668
19.54	-9.09668
19.545	-9.09668
19.55	-9.09668
19.555	-9.09668
19.56	-9.09668
19.565	-9.09668
19.57	-9.09668
19.575	-9.09668
19.58	-9.09668
19.585	-9.09668
19.59	-9.09668
19.595	-9.09668
19.6	-9.09668
19.605	-9.09668
19.61	-9.09668
19.615	-9.09668
19.62	-9.09668
19.625	-9.09668
19.63	-9.09668
19.635	-9.09668
19.64	-9.09668
19.645	-9.09668
19.65	-9.09668
19.655	-9.09668
19.66	-9.09668
19.665	-9.09668
19.67	-9.09668
19.675	-9.09668
19.68	-9.09668
19.685	-9.09668
19.69	-9.09668
19.695	-9.09668
19.7	-9.09668
19.705	-9.09668
19.71	-9.09668
19.715	-9.09668
19.72	-9.14063
19.725	-9.14063
19.73	-9.09668
19.735	-9.14063
19.74	-9.09668
19.745	-9.14063
19.75	-9.14063
19.755	-9.14063
19.76	-9.14063
19.765	-9.14063
19.77	-9.14063
19.775	-9.14063
19.78	-9.14063
19.785	-9.14063
19.79	-9.14063
19.795	-9.14063
19.8	-9.14063
19.805	-9.14063
19.81	-9.14063
19.815	-9.14063
19.82	-9.14063
19.825	-9.14063
19.83	-9.14063
19.835	-9.14063
19.84	-9.14063
19.845	-9.14063
19.85	-9.14063
19.855	-9.14063
19.86	-9.14063
19.865	-9.14063
19.87	-9.14063
19.875	-9.14063
19.88	-9.14063
19.885	-9.14063
19.89	-9.14063
19.895	-9.14063
19.9	-9.14063
19.905	-9.14063
19.91	-9.14063
19.915	-9.14063
19.92	-9.14063
19.925	-9.14063
19.93	-9.14063
19.935	-9.14063
19.94	-9.14063
19.945	-9.14063
19.95	-9.14063
19.955	-9.14063
19.96	-9.14063
19.965	-9.14063
19.97	-9.14063
19.975	-9.14063
19.98	-9.14063
19.985	-9.18457
19.99	-9.14063
19.995	-9.14063
20	-9.14063
20.005	-9.18457
20.01	-9.18457
20.015	-9.18457
20.02	-9.18457
20.025	-9.18457
20.03	-9.18457
20.035	-9.18457
20.04	-9.18457
20.045	-9.18457
20.05	-9.18457
20.055	-9.18457
20.06	-9.18457
20.065	-9.18457
20.07	-9.22852
20.075	-9.22852
20.08	-9.22852
20.085	-9.22852
20.09	-9.27246
20.095	-9.27246
20.1	-9.27246
20.105	-9.27246
20.11	-9.27246
20.115	-9.31641
20.12	-9.31641
20.125	-9.31641
20.13	-9.31641
20.135	-9.36035
20.14	-9.36035
20.145	-9.36035
20.15	-9.36035
20.155	-9.4043
20.16	-9.4043
20.165	-9.4043
20.17	-9.44824
20.175	-9.44824
20.18	-9.49219
20.185	-9.49219
20.19	-9.49219
20.195	-9.53613
20.2	-9.53613
20.205	-9.53613
20.21	-9.58008
20.215	-9.58008
20.22	-9.58008
20.225	-9.58008
20.23	-9.62402
20.235	-9.62402
20.24	-9.62402
20.245	-9.66797
20.25	-9.66797
20.255	-9.66797
20.26	-9.66797
20.265	-9.71191
20.27	-9.71191
20.275	-9.71191
20.28	-9.71191
20.285	-9.75586
20.29	-9.75586
20.295	-9.75586
20.3	-9.75586
20.305	-9.75586
20.31	-9.75586
20.315	-9.7998
20.32	-9.7998
20.325	-9.7998
20.33	-9.7998
20.335	-9.7998
20.34	-9.7998
20.345	-9.7998
20.35	-9.7998
20.355	-9.7998
20.36	-9.84375
20.365	-9.84375
20.37	-9.84375
20.375	-9.84375
20.38	-9.84375
20.385	-9.84375
20.39	-9.7998
20.395	-9.7998
20.4	-9.7998
20.405	-9.7998
20.41	-9.7998
20.415	-9.7998
20.42	-9.7998
20.425	-9.7998
20.43	-9.7998
20.435	-9.7998
20.44	-9.7998
20.445	-9.7998
20.45	-9.75586
20.455	-9.75586
20.46	-9.75586
20.465	-9.75586
20.47	-9.75586
20.475	-9.71191
20.48	-9.71191
20.485	-9.71191
20.49	-9.71191
20.495	-9.71191
20.5	-9.71191
20.505	-9.66797
20.51	-9.66797
20.515	-9.62402
20.52	-9.62402
20.525	-9.58008
20.53	-9.58008
20.535	-9.53613
20.54	-9.53613
20.545	-9.49219
20.55	-9.44824
20.555	-9.44824
20.56	-9.44824
20.565	-9.36035
20.57	-9.36035
20.575	-9.31641
20.58	-9.27246
20.585	-9.27246
20.59	-9.22852
20.595	-9.18457
20.6	-9.18457
20.605	-9.09668
20.61	-9.09668
20.615	-9.05273
20.62	-9.00879
20.625	-8.96484
20.63	-8.96484
20.635	-8.83301
20.64	-8.83301
20.645	-8.74512
20.65	-8.70117
20.655	-8.65723
20.66	-8.61328
20.665	-8.52539
20.67	-8.48145
20.675	-8.39355
20.68	-8.34961
20.685	-8.30566
20.69	-8.17383
20.695	-8.12988
20.7	-8.08594
20.705	-7.9541
20.71	-7.91016
20.715	-7.86621
20.72	-7.64648
20.725	-7.60254
20.73	-7.42676
20.735	-7.33887
20.74	-7.29492
20.745	-7.11914
20.75	-7.0752
20.755	-7.03125
20.76	-6.81152
20.765	-6.72363
20.77	-6.67969
20.775	-6.45996
20.78	-6.37207
20.785	-6.32812
20.79	-6.1084
20.795	-6.06445
20.8	-6.02051
20.805	-5.80078
20.81	-5.80078
20.815	-5.66895
20.82	-5.58105
20.825	-5.53711
20.83	-5.44922
20.835	-5.36133
20.84	-5.22949
20.845	-5.22949
20.85	-5.09766
20.855	-5.00977
20.86	-4.96582
20.865	-4.83398
20.87	-4.79004
20.875	-4.70215
20.88	-4.57031
20.885	-4.52637
20.89	-4.48242
20.895	-4.35059
20.9	-4.2627
20.905	-4.21875
20.91	-4.08691
20.915	-4.04297
20.92	-3.95508
20.925	-3.82324
20.93	-3.7793
20.935	-3.73535
20.94	-3.60352
20.945	-3.55957
20.95	-3.47168
20.955	-3.2959
20.96	-3.20801
20.965	-3.16406
20.97	-3.03223
20.975	-2.98828
20.98	-2.94434
20.985	-2.76855
20.99	-2.68066
20.995	-2.46094
21	-2.37305
21.005	-2.3291
21.01	-2.06543
21.015	-2.02148
21.02	-1.97754
21.025	-1.8457
21.03	-1.80176
21.035	-1.71387
21.04	-1.53809
21.045	-1.49414
21.05	-1.4502
21.055	-1.27441
21.06	-1.18652
21.065	-1.14258
21.07	-0.966797
21.075	-0.922852
21.08	-0.703125
21.085	-0.65918
21.09	-0.615234
21.095	-0.439453
21.1	-0.395508
21.105	-0.175781
21.11	-0.131836
21.115	-0.0878906
21.12	0.0878906
21.125	0.175781
21.13	0.395508
21.135	0.439453
21.14	0.527344
21.145	0.615234
21.15	0.65918
21.155	0.74707
21.16	0.922852
21.165	0.966797
21.17	1.05469
21.175	1.23047
21.18	1.27441
21.185	1.31836
21.19	1.4502
21.195	1.49414
21.2	1.53809
21.205	1.71387
21.21	1.80176
21.215	1.8457
21.22	1.97754
21.225	2.02148
21.23	2.06543
21.235	2.28516
21.24	2.37305
21.245	2.41699
21.25	2.63672
21.255	2.68066
21.26	2.76855
21.265	2.90039
21.27	2.94434
21.275	3.03223
21.28	3.12012
21.285	3.16406
21.29	3.20801
21.295	3.47168
21.3	3.51563
21.305	3.55957
21.31	3.64746
21.315	3.73535
21.32	3.7793
21.325	3.91113
21.33	3.99902
21.335	4.04297
21.34	4.13086
21.345	4.1748
21.35	4.2627
21.355	4.43848
21.36	4.48242
21.365	4.52637
21.37	4.6582
21.375	4.70215
21.38	4.74609
21.385	4.83398
21.39	4.87793
21.395	4.96582
21.4	5.09766
21.405	5.1416
21.41	5.18555
21.415	5.27344
21.42	5.31738
21.425	5.36133
21.43	5.49316
21.435	5.53711
21.44	5.58105
21.445	5.75684
21.45	5.80078
21.455	5.84473
21.46	5.93262
21.465	5.97656
21.47	6.02051
21.475	6.19629
21.48	6.24023
21.485	6.28418
21.49	6.45996
21.495	6.50391
21.5	6.67969
21.505	6.72363
21.51	6.76758
21.515	6.85547
21.52	6.89941
21.525	6.94336
21.53	7.03125
21.535	7.0752
21.54	7.0752
21.545	7.16309
21.55	7.20703
21.555	7.25098
21.56	7.42676
21.565	7.42676
21.57	7.51465
21.575	7.55859
21.58	7.60254
21.585	7.69043
21.59	7.69043
21.595	7.73437
21.6	7.82227
21.605	7.86621
21.61	7.9541
21.615	7.99805
21.62	8.04199
21.625	8.08594
21.63	8.08594
21.635	8.17383
21.64	8.21777
21.645	8.21777
21.65	8.34961
21.655	8.39355
21.66	8.4375
21.665	8.48145
21.67	8.52539
21.675	8.56934
21.68	8.61328
21.685	8.65723
21.69	8.74512
21.695	8.78906
21.7	8.83301
21.705	8.87695
21.71	8.87695
21.715	8.96484
21.72	9.00879
21.725	9.05273
21.73	9.14063
21.735	9.18457
21.74	9.18457
21.745	9.27246
21.75	9.31641
21.755	9.31641
21.76	9.4043
21.765	9.4043
21.77	9.49219
21.775	9.53613
21.78	9.53613
21.785	9.58008
21.79	9.62402
21.795	9.62402
21.8	9.66797
21.805	9.71191
21.81	9.75586
21.815	9.7998
21.82	9.7998
21.825	9.8877
21.83	9.93164
21.835	9.93164
21.84	9.97559
21.845	10.0195
21.85	10.0195
21.855	10.0635
21.86	10.1074
21.865	10.1514
21.87	10.1514
21.875	10.1953
21.88	10.2393
21.885	10.2832
21.89	10.2832
21.895	10.3271
21.9	10.3711
21.905	10.3711
21.91	10.415
21.915	10.459
21.92	10.459
21.925	10.5029
21.93	10.5029
21.935	10.5029
21.94	10.5908
21.945	10.5908
21.95	10.6348
21.955	10.6787
21.96	10.7227
21.965	10.7227
21.97	10.7666
21.975	10.8105
21.98	10.8105
21.985	10.8545
21.99	10.8984
21.995	10.8984
22	10.9424
22.005	10.9424
22.01	10.9863
22.015	10.9863
22.02	11.0303
22.025	11.0303
22.03	11.0742
22.035	11.0742
22.04	11.1182
22.045	11.1182
22.05	11.1621
22.055	11.1621
22.06	11.2061
22.065	11.2061
22.07	11.25
22.075	11.25
22.08	11.2939
22.085	11.2939
22.09	11.3379
22.095	11.3379
22.1	11.3379
22.105	11.3818
22.11	11.3818
22.115	11.3818
22.12	11.4258
22.125	11.4258
22.13	11.4697
22.135	11.4697
22.14	11.5137
22.145	11.5137
22.15	11.5576
22.155	11.5576
22.16	11.6016
22.165	11.6016
22.17	11.6455
22.175	11.6455
22.18	11.6455
22.185	11.6455
22.19	11.6895
22.195	11.7334
22.2	11.7334
22.205	11.7773
22.21	11.7773
22.215	11.7773
22.22	11.8213
22.225	11.8652
22.23	11.8652
22.235	11.8652
22.24	11.9092
22.245	11.9092
22.25	11.9092
22.255	11.9092
22.26	11.9531
22.265	11.9531
22.27	11.9531
22.275	11.9971
22.28	11.9971
22.285	11.9971
22.29	11.9971
22.295	11.9971
22.3	12.041
22.305	12.041
22.31	12.041
