Elevation (deg) - Measured	
21.98	-9.39453
21.985	-9.39453
21.99	-9.39453
21.995	-9.39453
22	-9.39453
22.005	-9.39453
22.01	-9.39453
22.015	-9.39453
22.02	-9.39453
22.025	-9.39453
22.03	-9.48242
22.035	-9.48242
22.04	-9.48242
22.045	-9.48242
22.05	-9.48242
22.055	-9.48242
22.06	-9.48242
22.065	-9.48242
22.07	-9.48242
22.075	-9.48242
22.08	-9.48242
22.085	-9.48242
22.09	-9.48242
22.095	-9.48242
22.1	-9.48242
22.105	-9.48242
22.11	-9.48242
22.115	-9.48242
22.12	-9.48242
22.125	-9.48242
22.13	-9.48242
22.135	-9.48242
22.14	-9.48242
22.145	-9.48242
22.15	-9.48242
22.155	-9.48242
22.16	-9.48242
22.165	-9.48242
22.17	-9.48242
22.175	-9.48242
22.18	-9.48242
22.185	-9.48242
22.19	-9.48242
22.195	-9.48242
22.2	-9.48242
22.205	-9.48242
22.21	-9.48242
22.215	-9.48242
22.22	-9.48242
22.225	-9.48242
22.23	-9.48242
22.235	-9.48242
22.24	-9.48242
22.245	-9.48242
22.25	-9.48242
22.255	-9.48242
22.26	-9.48242
22.265	-9.48242
22.27	-9.48242
22.275	-9.48242
22.28	-9.48242
22.285	-9.48242
22.29	-9.48242
22.295	-9.48242
22.3	-9.48242
22.305	-9.48242
22.31	-9.48242
22.315	-9.48242
22.32	-9.48242
22.325	-9.48242
22.33	-9.48242
22.335	-9.48242
22.34	-9.48242
22.345	-9.48242
22.35	-9.48242
22.355	-9.48242
22.36	-9.48242
22.365	-9.48242
22.37	-9.48242
22.375	-9.48242
22.38	-9.48242
22.385	-9.48242
22.39	-9.48242
22.395	-9.48242
22.4	-9.48242
22.405	-9.48242
22.41	-9.57031
22.415	-9.57031
22.42	-9.57031
22.425	-9.57031
22.43	-9.57031
22.435	-9.57031
22.44	-9.57031
22.445	-9.57031
22.45	-9.57031
22.455	-9.57031
22.46	-9.57031
22.465	-9.57031
22.47	-9.57031
22.475	-9.57031
22.48	-9.57031
22.485	-9.57031
22.49	-9.57031
22.495	-9.57031
22.5	-9.57031
22.505	-9.57031
22.51	-9.57031
22.515	-9.57031
22.52	-9.57031
22.525	-9.57031
22.53	-9.57031
22.535	-9.57031
22.54	-9.57031
22.545	-9.57031
22.55	-9.57031
22.555	-9.57031
22.56	-9.57031
22.565	-9.57031
22.57	-9.57031
22.575	-9.57031
22.58	-9.57031
22.585	-9.57031
22.59	-9.57031
22.595	-9.57031
22.6	-9.57031
22.605	-9.57031
22.61	-9.57031
22.615	-9.57031
22.62	-9.57031
22.625	-9.57031
22.63	-9.57031
22.635	-9.57031
22.64	-9.57031
22.645	-9.57031
22.65	-9.57031
22.655	-9.57031
22.66	-9.57031
22.665	-9.57031
22.67	-9.57031
22.675	-9.57031
22.68	-9.57031
22.685	-9.57031
22.69	-9.57031
22.695	-9.57031
22.7	-9.57031
22.705	-9.57031
22.71	-9.57031
22.715	-9.57031
22.72	-9.57031
22.725	-9.57031
22.73	-9.57031
22.735	-9.57031
22.74	-9.57031
22.745	-9.57031
22.75	-9.57031
22.755	-9.57031
22.76	-9.57031
22.765	-9.57031
22.77	-9.57031
22.775	-9.57031
22.78	-9.57031
22.785	-9.57031
22.79	-9.57031
22.795	-9.57031
22.8	-9.57031
22.805	-9.57031
22.81	-9.57031
22.815	-9.57031
22.82	-9.57031
22.825	-9.57031
22.83	-9.57031
22.835	-9.57031
22.84	-9.57031
22.845	-9.57031
22.85	-9.57031
22.855	-9.57031
22.86	-9.57031
22.865	-9.57031
22.87	-9.57031
22.875	-9.57031
22.88	-9.57031
22.885	-9.57031
22.89	-9.57031
22.895	-9.57031
22.9	-9.57031
22.905	-9.57031
22.91	-9.57031
22.915	-9.57031
22.92	-9.57031
22.925	-9.57031
22.93	-9.57031
22.935	-9.57031
22.94	-9.57031
22.945	-9.57031
22.95	-9.57031
22.955	-9.57031
22.96	-9.57031
22.965	-9.57031
22.97	-9.57031
22.975	-9.57031
22.98	-9.57031
22.985	-9.57031
22.99	-9.57031
22.995	-9.57031
23	-9.57031
23.005	-9.57031
23.01	-9.57031
23.015	-9.57031
23.02	-9.57031
23.025	-9.57031
23.03	-9.57031
23.035	-9.57031
23.04	-9.57031
23.045	-9.57031
23.05	-9.57031
23.055	-9.57031
23.06	-9.57031
23.065	-9.57031
23.07	-9.57031
23.075	-9.57031
23.08	-9.57031
23.085	-9.57031
23.09	-9.57031
23.095	-9.57031
23.1	-9.57031
23.105	-9.57031
23.11	-9.57031
23.115	-9.57031
23.12	-9.57031
23.125	-9.57031
23.13	-9.57031
23.135	-9.57031
23.14	-9.57031
23.145	-9.57031
23.15	-9.57031
23.155	-9.57031
23.16	-9.57031
23.165	-9.57031
23.17	-9.57031
23.175	-9.57031
23.18	-9.57031
23.185	-9.57031
23.19	-9.57031
23.195	-9.57031
23.2	-9.57031
23.205	-9.57031
23.21	-9.57031
23.215	-9.57031
23.22	-9.57031
23.225	-9.57031
23.23	-9.57031
23.235	-9.57031
23.24	-9.57031
23.245	-9.57031
23.25	-9.57031
23.255	-9.57031
23.26	-9.57031
23.265	-9.57031
23.27	-9.57031
23.275	-9.57031
23.28	-9.57031
23.285	-9.57031
23.29	-9.6582
23.295	-9.6582
23.3	-9.6582
23.305	-9.6582
23.31	-9.6582
23.315	-9.6582
23.32	-9.6582
23.325	-9.6582
23.33	-9.6582
23.335	-9.6582
23.34	-9.6582
23.345	-9.6582
23.35	-9.6582
23.355	-9.6582
23.36	-9.6582
23.365	-9.6582
23.37	-9.6582
23.375	-9.6582
23.38	-9.6582
23.385	-9.6582
23.39	-9.6582
23.395	-9.6582
23.4	-9.6582
23.405	-9.6582
23.41	-9.6582
23.415	-9.6582
23.42	-9.6582
23.425	-9.6582
23.43	-9.6582
23.435	-9.6582
23.44	-9.6582
23.445	-9.6582
23.45	-9.6582
23.455	-9.6582
23.46	-9.6582
23.465	-9.6582
23.47	-9.6582
23.475	-9.6582
23.48	-9.6582
23.485	-9.6582
23.49	-9.6582
23.495	-9.6582
23.5	-9.6582
23.505	-9.6582
23.51	-9.6582
23.515	-9.6582
23.52	-9.6582
23.525	-9.6582
23.53	-9.6582
23.535	-9.6582
23.54	-9.6582
23.545	-9.6582
23.55	-9.6582
23.555	-9.6582
23.56	-9.6582
23.565	-9.6582
23.57	-9.6582
23.575	-9.6582
23.58	-9.57031
23.585	-9.57031
23.59	-9.57031
23.595	-9.57031
23.6	-9.57031
23.605	-9.57031
23.61	-9.57031
23.615	-9.57031
23.62	-9.57031
23.625	-9.57031
23.63	-9.57031
23.635	-9.57031
23.64	-9.57031
23.645	-9.57031
23.65	-9.57031
23.655	-9.57031
23.66	-9.57031
23.665	-9.57031
23.67	-9.57031
23.675	-9.57031
23.68	-9.57031
23.685	-9.57031
23.69	-9.57031
23.695	-9.57031
23.7	-9.57031
23.705	-9.57031
23.71	-9.57031
23.715	-9.57031
23.72	-9.57031
23.725	-9.57031
23.73	-9.57031
23.735	-9.57031
23.74	-9.57031
23.745	-9.57031
23.75	-9.57031
23.755	-9.57031
23.76	-9.57031
23.765	-9.57031
23.77	-9.57031
23.775	-9.57031
23.78	-9.57031
23.785	-9.57031
23.79	-9.57031
23.795	-9.6582
23.8	-9.6582
23.805	-9.6582
23.81	-9.6582
23.815	-9.6582
23.82	-9.6582
23.825	-9.6582
23.83	-9.6582
23.835	-9.6582
23.84	-9.6582
23.845	-9.6582
23.85	-9.6582
23.855	-9.6582
23.86	-9.6582
23.865	-9.6582
23.87	-9.6582
23.875	-9.6582
23.88	-9.6582
23.885	-9.6582
23.89	-9.6582
23.895	-9.6582
23.9	-9.6582
23.905	-9.6582
23.91	-9.6582
23.915	-9.6582
23.92	-9.6582
23.925	-9.6582
23.93	-9.6582
23.935	-9.6582
23.94	-9.6582
23.945	-9.6582
23.95	-9.6582
23.955	-9.6582
23.96	-9.6582
23.965	-9.6582
23.97	-9.6582
23.975	-9.6582
23.98	-9.6582
23.985	-9.6582
23.99	-9.6582
23.995	-9.6582
24	-9.6582
24.005	-9.6582
24.01	-9.6582
24.015	-9.6582
24.02	-9.6582
24.025	-9.6582
24.03	-9.6582
24.035	-9.6582
24.04	-9.6582
24.045	-9.6582
24.05	-9.6582
24.055	-9.6582
24.06	-9.6582
24.065	-9.6582
24.07	-9.6582
24.075	-9.6582
24.08	-9.6582
24.085	-9.6582
24.09	-9.6582
24.095	-9.6582
24.1	-9.6582
24.105	-9.6582
24.11	-9.6582
24.115	-9.6582
24.12	-9.6582
24.125	-9.6582
24.13	-9.6582
24.135	-9.6582
24.14	-9.6582
24.145	-9.6582
24.15	-9.6582
24.155	-9.6582
24.16	-9.6582
24.165	-9.6582
24.17	-9.6582
24.175	-9.6582
24.18	-9.6582
24.185	-9.6582
24.19	-9.6582
24.195	-9.6582
24.2	-9.6582
24.205	-9.6582
24.21	-9.6582
24.215	-9.6582
24.22	-9.6582
24.225	-9.6582
24.23	-9.6582
24.235	-9.6582
24.24	-9.6582
24.245	-9.6582
24.25	-9.6582
24.255	-9.6582
24.26	-9.6582
24.265	-9.6582
24.27	-9.6582
24.275	-9.6582
24.28	-9.6582
24.285	-9.6582
24.29	-9.6582
24.295	-9.6582
24.3	-9.6582
24.305	-9.6582
24.31	-9.6582
24.315	-9.6582
24.32	-9.6582
24.325	-9.6582
24.33	-9.6582
24.335	-9.6582
24.34	-9.6582
24.345	-9.6582
24.35	-9.6582
24.355	-9.6582
24.36	-9.6582
24.365	-9.6582
24.37	-9.6582
24.375	-9.6582
24.38	-9.6582
24.385	-9.6582
24.39	-9.6582
24.395	-9.6582
24.4	-9.6582
24.405	-9.6582
24.41	-9.6582
24.415	-9.6582
24.42	-9.6582
24.425	-9.6582
24.43	-9.6582
24.435	-9.6582
24.44	-9.6582
24.445	-9.74609
24.45	-9.74609
24.455	-9.74609
24.46	-9.74609
24.465	-9.74609
24.47	-9.74609
24.475	-9.74609
24.48	-9.74609
24.485	-9.74609
24.49	-9.74609
24.495	-9.74609
24.5	-9.74609
24.505	-9.74609
24.51	-9.74609
24.515	-9.74609
24.52	-9.74609
24.525	-9.74609
24.53	-9.74609
24.535	-9.74609
24.54	-9.74609
24.545	-9.74609
24.55	-9.74609
24.555	-9.74609
24.56	-9.74609
24.565	-9.74609
24.57	-9.74609
24.575	-9.74609
24.58	-9.74609
24.585	-9.74609
24.59	-9.74609
24.595	-9.74609
24.6	-9.74609
24.605	-9.74609
24.61	-9.74609
24.615	-9.74609
24.62	-9.74609
24.625	-9.74609
24.63	-9.74609
24.635	-9.74609
24.64	-9.74609
24.645	-9.74609
24.65	-9.74609
24.655	-9.74609
24.66	-9.74609
24.665	-9.74609
24.67	-9.74609
24.675	-9.74609
24.68	-9.74609
24.685	-9.74609
24.69	-9.74609
24.695	-9.74609
24.7	-9.74609
24.705	-9.74609
24.71	-9.74609
24.715	-9.74609
24.72	-9.74609
24.725	-9.74609
24.73	-9.74609
24.735	-9.74609
24.74	-9.74609
24.745	-9.74609
24.75	-9.74609
24.755	-9.74609
24.76	-9.74609
24.765	-9.74609
24.77	-9.74609
24.775	-9.74609
24.78	-9.74609
24.785	-9.74609
24.79	-9.74609
24.795	-9.74609
24.8	-9.74609
24.805	-9.74609
24.81	-9.74609
24.815	-9.74609
24.82	-9.74609
24.825	-9.74609
24.83	-9.74609
24.835	-9.74609
24.84	-9.74609
24.845	-9.74609
24.85	-9.74609
24.855	-9.74609
24.86	-9.74609
24.865	-9.74609
24.87	-9.74609
24.875	-9.74609
24.88	-9.74609
24.885	-9.74609
24.89	-9.74609
24.895	-9.74609
24.9	-9.74609
24.905	-9.74609
24.91	-9.74609
24.915	-9.74609
24.92	-9.74609
24.925	-9.74609
24.93	-9.74609
24.935	-9.74609
24.94	-9.74609
24.945	-9.74609
24.95	-9.74609
24.955	-9.74609
24.96	-9.74609
24.965	-9.74609
24.97	-9.74609
24.975	-9.74609
24.98	-9.74609
24.985	-9.74609
24.99	-9.74609
24.995	-9.74609
25	-9.74609
25.005	-9.74609
25.01	-9.74609
25.015	-9.74609
25.02	-9.74609
25.025	-9.74609
25.03	-9.74609
25.035	-9.74609
25.04	-9.74609
25.045	-9.74609
25.05	-9.74609
25.055	-9.74609
25.06	-9.74609
25.065	-9.74609
25.07	-9.6582
25.075	-9.6582
25.08	-9.6582
25.085	-9.6582
25.09	-9.6582
25.095	-9.6582
25.1	-9.6582
25.105	-9.57031
25.11	-9.57031
25.115	-9.57031
25.12	-9.57031
25.125	-9.48242
25.13	-9.48242
25.135	-9.48242
25.14	-9.39453
25.145	-9.39453
25.15	-9.39453
25.155	-9.30664
25.16	-9.30664
25.165	-9.30664
25.17	-9.21875
25.175	-9.21875
25.18	-9.13086
25.185	-9.13086
25.19	-9.04297
25.195	-8.95508
25.2	-8.86719
25.205	-8.86719
25.21	-8.7793
25.215	-8.69141
25.22	-8.69141
25.225	-8.51563
25.23	-8.42773
25.235	-8.42773
25.24	-8.25195
25.245	-8.16406
25.25	-8.16406
25.255	-7.90039
25.26	-7.8125
25.265	-7.72461
25.27	-7.54883
25.275	-7.46094
25.28	-7.37305
25.285	-7.10938
25.29	-7.02148
25.295	-6.8457
25.3	-6.66992
25.305	-6.58203
25.31	-6.49414
25.315	-6.14258
25.32	-6.05469
25.325	-5.9668
25.33	-5.52734
25.335	-5.35156
25.34	-5.26367
25.345	-5.08789
25.35	-5
25.355	-4.82422
25.36	-4.64844
25.365	-4.56055
25.37	-4.38477
25.375	-4.0332
25.38	-3.94531
25.385	-3.85742
25.39	-3.50586
25.395	-3.41797
25.4	-3.33008
25.405	-3.06641
25.41	-2.97852
25.415	-2.89063
25.42	-2.53906
25.425	-2.45117
25.43	-2.09961
25.435	-1.92383
25.44	-1.83594
25.445	-1.48438
25.45	-1.39648
25.455	-1.30859
25.46	-1.13281
25.465	-0.957031
25.47	-0.869141
25.475	-0.693359
25.48	-0.605469
25.485	-0.517578
25.49	-0.341797
25.495	-0.166016
25.5	-0.078125
25.505	0.0976562
25.51	0.185547
25.515	0.273438
25.52	0.449219
25.525	0.537109
25.53	0.625
25.535	0.800781
25.54	0.888672
25.545	0.976562
25.55	1.32812
25.555	1.41602
25.56	1.67969
25.565	1.76758
25.57	1.85547
25.575	2.03125
25.58	2.11914
25.585	2.20703
25.59	2.38281
25.595	2.4707
25.6	2.4707
25.605	2.64648
25.61	2.73437
25.615	2.82227
25.62	2.99805
25.625	3.08594
25.63	3.17383
25.635	3.34961
25.64	3.4375
25.645	3.52539
25.65	3.70117
25.655	3.78906
25.66	3.78906
25.665	3.96484
25.67	3.96484
25.675	4.05273
25.68	4.22852
25.685	4.31641
25.69	4.31641
25.695	4.4043
25.7	4.49219
25.705	4.58008
25.71	4.66797
25.715	4.66797
25.72	4.75586
25.725	4.84375
25.73	4.93164
25.735	5.01953
25.74	5.10742
25.745	5.19531
25.75	5.2832
25.755	5.2832
25.76	5.37109
25.765	5.37109
25.77	5.45898
25.775	5.45898
25.78	5.54688
25.785	5.54688
25.79	5.63477
25.795	5.63477
25.8	5.72266
25.805	5.81055
25.81	5.81055
25.815	5.89844
25.82	5.89844
25.825	5.89844
25.83	5.98633
25.835	6.07422
25.84	6.07422
25.845	6.07422
25.85	6.16211
25.855	6.16211
25.86	6.16211
25.865	6.25
25.87	6.25
25.875	6.33789
25.88	6.33789
25.885	6.33789
25.89	6.33789
25.895	6.42578
25.9	6.42578
25.905	6.51367
25.91	6.51367
25.915	6.51367
25.92	6.60156
25.925	6.60156
25.93	6.60156
25.935	6.60156
25.94	6.60156
25.945	6.68945
25.95	6.68945
25.955	6.68945
25.96	6.77734
25.965	6.86523
25.97	6.86523
25.975	6.86523
25.98	6.86523
25.985	6.95312
25.99	6.95312
25.995	6.95312
26	6.95312
26.005	7.04102
26.01	7.04102
26.015	7.12891
26.02	7.12891
26.025	7.12891
26.03	7.2168
26.035	7.2168
26.04	7.30469
26.045	7.30469
26.05	7.30469
26.055	7.39258
26.06	7.39258
26.065	7.39258
26.07	7.48047
26.075	7.48047
26.08	7.48047
26.085	7.48047
26.09	7.56836
26.095	7.56836
26.1	7.56836
26.105	7.56836
26.11	7.65625
26.115	7.65625
26.12	7.65625
26.125	7.65625
26.13	7.74414
26.135	7.74414
26.14	7.74414
26.145	7.74414
26.15	7.83203
26.155	7.83203
26.16	7.91992
26.165	7.91992
26.17	7.91992
26.175	7.91992
26.18	8.00781
26.185	8.00781
26.19	8.00781
26.195	8.00781
26.2	8.00781
26.205	8.00781
26.21	8.0957
26.215	8.0957
26.22	8.0957
26.225	8.0957
26.23	8.0957
26.235	8.18359
26.24	8.18359
26.245	8.18359
26.25	8.27148
26.255	8.27148
26.26	8.27148
26.265	8.27148
26.27	8.35937
26.275	8.35937
26.28	8.35937
26.285	8.35937
26.29	8.44727
26.295	8.44727
26.3	8.44727
26.305	8.44727
26.31	8.44727
26.315	8.53516
26.32	8.53516
26.325	8.53516
26.33	8.53516
26.335	8.53516
26.34	8.53516
26.345	8.62305
26.35	8.62305
26.355	8.62305
26.36	8.62305
26.365	8.62305
26.37	8.62305
26.375	8.71094
26.38	8.71094
26.385	8.71094
26.39	8.71094
26.395	8.71094
26.4	8.71094
26.405	8.79883
26.41	8.79883
26.415	8.79883
26.42	8.79883
26.425	8.79883
26.43	8.79883
26.435	8.79883
26.44	8.79883
26.445	8.79883
26.45	8.79883
26.455	8.79883
26.46	8.88672
26.465	8.88672
26.47	8.88672
26.475	8.88672
26.48	8.88672
26.485	8.88672
26.49	8.88672
26.495	8.88672
26.5	8.97461
26.505	8.97461
26.51	8.97461
26.515	8.97461
26.52	8.97461
26.525	8.97461
26.53	8.97461
26.535	8.97461
26.54	9.0625
26.545	9.0625
26.55	9.0625
26.555	9.0625
26.56	9.0625
26.565	9.0625
26.57	9.0625
26.575	9.15039
26.58	9.15039
26.585	9.15039
26.59	9.15039
26.595	9.15039
26.6	9.15039
26.605	9.15039
26.61	9.23828
26.615	9.23828
26.62	9.23828
26.625	9.23828
26.63	9.23828
26.635	9.23828
26.64	9.23828
26.645	9.23828
26.65	9.23828
26.655	9.23828
26.66	9.23828
26.665	9.23828
26.67	9.32617
26.675	9.32617
26.68	9.32617
26.685	9.32617
26.69	9.32617
26.695	9.32617
26.7	9.32617
26.705	9.32617
26.71	9.32617
26.715	9.32617
26.72	9.32617
26.725	9.32617
26.73	9.32617
26.735	9.32617
26.74	9.32617
26.745	9.41406
26.75	9.41406
26.755	9.41406
26.76	9.41406
26.765	9.41406
26.77	9.41406
26.775	9.41406
26.78	9.41406
26.785	9.41406
26.79	9.41406
26.795	9.41406
26.8	9.41406
26.805	9.41406
26.81	9.41406
26.815	9.50195
26.82	9.50195
26.825	9.50195
26.83	9.50195
26.835	9.50195
26.84	9.50195
26.845	9.50195
26.85	9.50195
26.855	9.50195
26.86	9.50195
26.865	9.50195
26.87	9.50195
26.875	9.50195
26.88	9.50195
26.885	9.50195
26.89	9.58984
26.895	9.58984
26.9	9.58984
26.905	9.58984
26.91	9.58984
26.915	9.58984
26.92	9.58984
26.925	9.58984
26.93	9.58984
26.935	9.58984
26.94	9.58984
26.945	9.58984
26.95	9.58984
26.955	9.58984
26.96	9.58984
26.965	9.58984
26.97	9.67773
26.975	9.67773
26.98	9.67773
26.985	9.67773
26.99	9.67773
26.995	9.67773
27	9.67773
27.005	9.67773
27.01	9.67773
27.015	9.67773
27.02	9.67773
27.025	9.67773
27.03	9.67773
27.035	9.67773
27.04	9.67773
27.045	9.67773
27.05	9.67773
27.055	9.67773
27.06	9.67773
27.065	9.67773
27.07	9.67773
27.075	9.67773
27.08	9.67773
27.085	9.76563
27.09	9.76563
27.095	9.76563
27.1	9.76563
27.105	9.76563
27.11	9.76563
27.115	9.76563
27.12	9.76563
27.125	9.76563
27.13	9.76563
27.135	9.76563
27.14	9.76563
27.145	9.76563
27.15	9.76563
27.155	9.76563
27.16	9.76563
27.165	9.76563
27.17	9.76563
27.175	9.76563
27.18	9.76563
27.185	9.76563
27.19	9.76563
27.195	9.76563
27.2	9.76563
27.205	9.76563
27.21	9.76563
27.215	9.76563
27.22	9.76563
27.225	9.76563
27.23	9.76563
27.235	9.76563
27.24	9.76563
27.245	9.76563
27.25	9.76563
27.255	9.76563
27.26	9.76563
27.265	9.76563
27.27	9.76563
27.275	9.76563
27.28	9.76563
27.285	9.76563
27.29	9.76563
27.295	9.76563
27.3	9.76563
27.305	9.76563
27.31	9.76563
27.315	9.76563
27.32	9.76563
27.325	9.76563
27.33	9.76563
27.335	9.76563
27.34	9.76563
27.345	9.76563
27.35	9.85352
27.355	9.85352
27.36	9.85352
27.365	9.85352
27.37	9.85352
27.375	9.85352
27.38	9.85352
27.385	9.85352
27.39	9.85352
27.395	9.85352
27.4	9.85352
27.405	9.85352
27.41	9.85352
27.415	9.85352
27.42	9.85352
27.425	9.85352
27.43	9.85352
27.435	9.85352
27.44	9.85352
27.445	9.85352
27.45	9.85352
27.455	9.85352
27.46	9.85352
27.465	9.85352
27.47	9.85352
27.475	9.85352
27.48	9.85352
27.485	9.85352
27.49	9.85352
27.495	9.85352
27.5	9.85352
27.505	9.85352
27.51	9.85352
27.515	9.85352
27.52	9.85352
27.525	9.85352
27.53	9.85352
27.535	9.85352
27.54	9.85352
27.545	9.85352
27.55	9.85352
27.555	9.85352
27.56	9.85352
27.565	9.85352
27.57	9.85352
27.575	9.85352
27.58	9.85352
27.585	9.85352
27.59	9.85352
27.595	9.85352
27.6	9.85352
27.605	9.85352
27.61	9.85352
27.615	9.85352
27.62	9.85352
27.625	9.85352
27.63	9.85352
27.635	9.85352
27.64	9.85352
27.645	9.85352
27.65	9.85352
27.655	9.85352
27.66	9.85352
27.665	9.85352
27.67	9.85352
27.675	9.85352
27.68	9.85352
27.685	9.85352
27.69	9.85352
27.695	9.85352
27.7	9.85352
27.705	9.85352
27.71	9.85352
27.715	9.85352
27.72	9.85352
27.725	9.85352
27.73	9.85352
27.735	9.85352
27.74	9.94141
27.745	9.94141
27.75	9.94141
27.755	9.94141
27.76	9.94141
27.765	9.94141
27.77	9.94141
27.775	9.94141
27.78	9.94141
27.785	9.94141
27.79	9.94141
27.795	9.94141
27.8	9.94141
27.805	9.94141
27.81	9.94141
27.815	9.94141
27.82	9.94141
27.825	9.94141
27.83	9.94141
27.835	9.94141
27.84	9.94141
27.845	9.94141
27.85	9.94141
27.855	9.94141
27.86	9.94141
27.865	9.94141
27.87	9.94141
27.875	9.94141
27.88	9.94141
27.885	9.94141
27.89	9.94141
27.895	9.94141
27.9	9.94141
27.905	9.94141
27.91	9.94141
27.915	9.94141
27.92	9.94141
27.925	9.94141
27.93	9.94141
27.935	9.94141
27.94	9.94141
27.945	9.94141
27.95	9.94141
27.955	9.94141
27.96	9.94141
27.965	9.94141
27.97	9.94141
27.975	9.94141
27.98	9.94141
27.985	9.94141
27.99	9.94141
27.995	9.94141
28	9.94141
28.005	9.94141
28.01	9.94141
28.015	9.94141
28.02	9.94141
28.025	9.94141
28.03	9.94141
28.035	9.94141
28.04	9.94141
28.045	9.94141
28.05	9.94141
28.055	9.85352
28.06	9.85352
28.065	9.85352
28.07	9.85352
28.075	9.85352
28.08	9.85352
28.085	9.85352
28.09	9.85352
28.095	9.85352
28.1	9.85352
28.105	9.85352
28.11	9.85352
28.115	9.85352
28.12	9.85352
28.125	9.85352
28.13	9.85352
28.135	9.85352
28.14	9.85352
28.145	9.85352
28.15	9.85352
28.155	9.85352
28.16	9.85352
28.165	9.85352
28.17	9.94141
28.175	9.94141
28.18	9.94141
28.185	9.94141
28.19	9.94141
28.195	9.94141
28.2	9.94141
28.205	9.94141
28.21	9.94141
28.215	9.94141
28.22	9.94141
28.225	9.94141
28.23	9.94141
28.235	9.94141
28.24	9.94141
28.245	9.94141
28.25	9.94141
28.255	9.94141
28.26	9.94141
28.265	9.94141
28.27	9.94141
28.275	9.94141
28.28	9.94141
28.285	9.94141
28.29	9.94141
28.295	9.94141
28.3	9.94141
28.305	9.94141
28.31	9.94141
28.315	9.94141
28.32	9.94141
28.325	9.94141
28.33	9.94141
28.335	9.94141
28.34	9.94141
28.345	9.94141
28.35	9.94141
28.355	9.94141
28.36	9.94141
28.365	9.94141
28.37	9.94141
28.375	9.94141
28.38	9.94141
28.385	10.0293
28.39	10.0293
28.395	10.0293
28.4	10.0293
28.405	10.0293
28.41	10.0293
28.415	10.0293
28.42	10.0293
28.425	10.0293
28.43	10.0293
28.435	10.0293
28.44	10.0293
28.445	10.0293
28.45	10.0293
28.455	10.0293
28.46	10.0293
28.465	10.0293
28.47	10.0293
28.475	10.0293
28.48	10.0293
28.485	10.0293
28.49	10.0293
28.495	10.0293
28.5	10.0293
28.505	10.0293
28.51	10.0293
28.515	10.0293
28.52	10.0293
28.525	10.0293
28.53	10.0293
28.535	10.0293
28.54	10.0293
28.545	10.0293
28.55	10.0293
28.555	10.0293
28.56	10.0293
28.565	10.0293
28.57	10.0293
28.575	10.0293
28.58	10.0293
28.585	10.0293
28.59	10.0293
28.595	10.0293
28.6	10.0293
28.605	10.0293
28.61	10.0293
28.615	10.0293
28.62	10.0293
28.625	10.0293
28.63	10.0293
28.635	10.0293
28.64	9.94141
28.645	9.94141
28.65	9.94141
28.655	9.94141
28.66	9.94141
28.665	9.94141
28.67	9.94141
28.675	9.94141
28.68	9.94141
28.685	9.94141
28.69	9.94141
28.695	9.94141
28.7	9.94141
28.705	9.94141
28.71	9.94141
28.715	9.94141
28.72	9.94141
28.725	9.94141
28.73	9.94141
28.735	9.94141
28.74	9.94141
28.745	9.94141
28.75	9.94141
28.755	9.94141
28.76	9.94141
28.765	9.94141
28.77	9.94141
28.775	9.94141
28.78	9.94141
28.785	9.94141
28.79	9.94141
28.795	9.94141
28.8	9.94141
28.805	9.94141
28.81	9.94141
28.815	9.94141
28.82	9.94141
28.825	9.94141
28.83	9.94141
28.835	9.94141
28.84	9.94141
28.845	9.94141
28.85	9.94141
28.855	9.94141
28.86	9.94141
28.865	9.94141
28.87	9.94141
28.875	9.94141
28.88	9.94141
28.885	9.94141
28.89	9.94141
28.895	9.94141
28.9	9.94141
28.905	9.94141
28.91	9.94141
28.915	9.94141
28.92	9.94141
28.925	9.94141
28.93	9.94141
28.935	9.94141
28.94	9.94141
28.945	9.94141
28.95	9.94141
28.955	9.94141
28.96	9.94141
28.965	9.94141
28.97	10.0293
28.975	10.0293
28.98	10.0293
28.985	10.0293
28.99	10.0293
28.995	10.0293
29	10.0293
29.005	10.0293
29.01	10.0293
29.015	10.0293
29.02	10.0293
29.025	10.0293
29.03	10.0293
29.035	10.0293
29.04	10.0293
29.045	10.0293
29.05	10.0293
29.055	10.0293
29.06	10.0293
29.065	10.0293
29.07	10.0293
29.075	10.0293
29.08	10.0293
29.085	10.0293
29.09	10.0293
29.095	10.0293
29.1	10.0293
29.105	10.0293
29.11	10.0293
29.115	10.0293
29.12	10.0293
29.125	10.0293
29.13	10.0293
29.135	9.94141
29.14	9.94141
29.145	9.94141
29.15	9.94141
29.155	9.94141
29.16	9.94141
29.165	9.94141
29.17	9.94141
29.175	9.94141
29.18	9.94141
29.185	9.94141
29.19	9.94141
29.195	9.94141
29.2	9.94141
29.205	9.94141
29.21	9.94141
29.215	9.94141
29.22	9.94141
29.225	9.94141
29.23	9.94141
29.235	9.94141
29.24	9.94141
29.245	9.94141
29.25	9.94141
29.255	9.94141
29.26	9.94141
29.265	9.94141
29.27	9.94141
29.275	9.94141
29.28	9.94141
29.285	9.94141
29.29	9.94141
29.295	9.94141
29.3	9.94141
29.305	9.94141
29.31	9.94141
29.315	9.94141
29.32	9.94141
29.325	9.94141
29.33	9.94141
29.335	9.94141
29.34	10.0293
29.345	10.0293
29.35	10.0293
29.355	10.0293
29.36	10.0293
29.365	10.0293
