Simulation Time - Measured	Travel (deg) - Measured
7.79	17.4023
7.795	17.4023
7.8	17.4023
7.805	17.4023
7.81	17.3584
7.815	17.3584
7.82	17.3584
7.825	17.3584
7.83	17.3584
7.835	17.3584
7.84	17.3584
7.845	17.3584
7.85	17.3145
7.855	17.3145
7.86	17.3145
7.865	17.3145
7.87	17.3145
7.875	17.3145
7.88	17.3145
7.885	17.3145
7.89	17.3145
7.895	17.2705
7.9	17.2705
7.905	17.2705
7.91	17.2705
7.915	17.2705
7.92	17.2705
7.925	17.2266
7.93	17.2266
7.935	17.2266
7.94	17.2266
7.945	17.2266
7.95	17.2266
7.955	17.2266
7.96	17.2266
7.965	17.2266
7.97	17.1826
7.975	17.1826
7.98	17.1826
7.985	17.1826
7.99	17.1826
7.995	17.1826
8	17.1826
8.005	17.1826
8.01	17.1826
8.015	17.1387
8.02	17.1387
8.025	17.1387
8.03	17.1387
8.035	17.1387
8.04	17.1387
8.045	17.1387
8.05	17.0947
8.055	17.0947
8.06	17.0947
8.065	17.0947
8.07	17.0947
8.075	17.0947
8.08	17.0508
8.085	17.0508
8.09	17.0508
8.095	17.0508
8.1	17.0508
8.105	17.0508
8.11	17.0508
8.115	17.0508
8.12	17.0508
8.125	17.0068
8.13	17.0068
8.135	17.0068
8.14	17.0068
8.145	17.0068
8.15	16.9629
8.155	16.9629
8.16	16.9629
8.165	16.9629
8.17	16.9629
8.175	16.9629
8.18	16.9629
8.185	16.9189
8.19	16.9189
8.195	16.9189
8.2	16.9189
8.205	16.9189
8.21	16.9189
8.215	16.875
8.22	16.875
8.225	16.875
8.23	16.875
8.235	16.875
8.24	16.875
8.245	16.875
8.25	16.875
8.255	16.875
8.26	16.875
8.265	16.8311
8.27	16.8311
8.275	16.8311
8.28	16.8311
8.285	16.8311
8.29	16.8311
8.295	16.8311
8.3	16.7871
8.305	16.7871
8.31	16.7871
8.315	16.7871
8.32	16.7871
8.325	16.7871
8.33	16.7871
8.335	16.7871
8.34	16.7432
8.345	16.7432
8.35	16.7432
8.355	16.7432
8.36	16.7432
8.365	16.7432
8.37	16.7432
8.375	16.7432
8.38	16.7432
8.385	16.6992
8.39	16.6992
8.395	16.6992
8.4	16.6992
8.405	16.6992
8.41	16.6992
8.415	16.6992
8.42	16.6992
8.425	16.6553
8.43	16.6553
8.435	16.6553
8.44	16.6553
8.445	16.6553
8.45	16.6553
8.455	16.6553
8.46	16.6553
8.465	16.6113
8.47	16.6113
8.475	16.6113
8.48	16.6113
8.485	16.6113
8.49	16.6113
8.495	16.6113
8.5	16.6113
8.505	16.6113
8.51	16.6113
8.515	16.5674
8.52	16.5674
8.525	16.5674
8.53	16.5674
8.535	16.5674
8.54	16.5674
8.545	16.5674
8.55	16.5234
8.555	16.5234
8.56	16.5234
8.565	16.5234
8.57	16.5234
8.575	16.5234
8.58	16.5234
8.585	16.5234
8.59	16.5234
8.595	16.4795
8.6	16.4795
8.605	16.4795
8.61	16.4795
8.615	16.4795
8.62	16.4795
8.625	16.4795
8.63	16.4795
8.635	16.4355
8.64	16.4355
8.645	16.4355
8.65	16.4355
8.655	16.4355
8.66	16.4355
8.665	16.4355
8.67	16.4355
8.675	16.3916
8.68	16.3916
8.685	16.3916
8.69	16.3916
8.695	16.3916
8.7	16.3916
8.705	16.3916
8.71	16.3916
8.715	16.3916
8.72	16.3477
8.725	16.3477
8.73	16.3477
8.735	16.3477
8.74	16.3477
8.745	16.3477
8.75	16.3477
8.755	16.3477
8.76	16.3477
8.765	16.3037
8.77	16.3037
8.775	16.3037
8.78	16.3037
8.785	16.3037
8.79	16.3037
8.795	16.3037
8.8	16.3037
8.805	16.2598
8.81	16.2598
8.815	16.2598
8.82	16.2598
8.825	16.2598
8.83	16.2598
8.835	16.2598
8.84	16.2598
8.845	16.2598
8.85	16.2598
8.855	16.2158
8.86	16.2158
8.865	16.2158
8.87	16.2158
8.875	16.2158
8.88	16.2158
8.885	16.2158
8.89	16.2158
8.895	16.1719
8.9	16.1719
8.905	16.1719
8.91	16.1719
8.915	16.1719
8.92	16.1719
8.925	16.1719
8.93	16.1719
8.935	16.1719
8.94	16.1719
8.945	16.1719
8.95	16.1279
8.955	16.1279
8.96	16.1279
8.965	16.1279
8.97	16.1279
8.975	16.1279
8.98	16.1279
8.985	16.1279
8.99	16.1279
8.995	16.084
9	16.084
9.005	16.084
9.01	16.084
9.015	16.084
9.02	16.084
9.025	16.084
9.03	16.084
9.035	16.084
9.04	16.084
9.045	16.084
9.05	16.04
9.055	16.04
9.06	16.04
9.065	16.04
9.07	16.04
9.075	16.04
9.08	16.04
9.085	16.04
9.09	16.04
9.095	16.04
9.1	16.04
9.105	15.9961
9.11	15.9961
9.115	15.9961
9.12	15.9961
9.125	15.9961
9.13	15.9961
9.135	15.9961
9.14	15.9961
9.145	15.9961
9.15	15.9961
9.155	15.9961
9.16	15.9521
9.165	15.9521
9.17	15.9521
9.175	15.9521
9.18	15.9521
9.185	15.9521
9.19	15.9521
9.195	15.9521
9.2	15.9521
9.205	15.9521
9.21	15.9521
9.215	15.9521
9.22	15.9521
9.225	15.9521
9.23	15.9082
9.235	15.9082
9.24	15.9082
9.245	15.9082
9.25	15.9082
9.255	15.9082
9.26	15.9082
9.265	15.9082
9.27	15.9082
9.275	15.9082
9.28	15.8643
9.285	15.8643
9.29	15.8643
9.295	15.8643
9.3	15.8643
9.305	15.8643
9.31	15.8643
9.315	15.8643
9.32	15.8643
9.325	15.8643
9.33	15.8643
9.335	15.8643
9.34	15.8643
9.345	15.8643
9.35	15.8643
9.355	15.8203
9.36	15.8203
9.365	15.8203
9.37	15.8203
9.375	15.8203
9.38	15.8203
9.385	15.8203
9.39	15.8203
9.395	15.8203
9.4	15.8203
9.405	15.8203
9.41	15.8203
9.415	15.8203
9.42	15.8203
9.425	15.8203
9.43	15.8203
9.435	15.8203
9.44	15.8203
9.445	15.7764
9.45	15.7764
9.455	15.7764
9.46	15.7764
9.465	15.7764
9.47	15.7764
9.475	15.7764
9.48	15.7764
9.485	15.7764
9.49	15.7764
9.495	15.7764
9.5	15.7764
9.505	15.7764
9.51	15.7764
9.515	15.7764
9.52	15.7764
9.525	15.7764
9.53	15.7324
9.535	15.7324
9.54	15.7324
9.545	15.7324
9.55	15.7324
9.555	15.7324
9.56	15.7324
9.565	15.7324
9.57	15.7324
9.575	15.7324
9.58	15.7324
9.585	15.7324
9.59	15.7324
9.595	15.7324
9.6	15.7324
9.605	15.7324
9.61	15.7324
9.615	15.7324
9.62	15.7324
9.625	15.7324
9.63	15.6885
9.635	15.6885
9.64	15.6885
9.645	15.6885
9.65	15.6885
9.655	15.6885
9.66	15.6885
9.665	15.6885
9.67	15.6885
9.675	15.6885
9.68	15.6885
9.685	15.6885
9.69	15.6885
9.695	15.6885
9.7	15.6885
9.705	15.6885
9.71	15.6885
9.715	15.6885
9.72	15.6885
9.725	15.6445
9.73	15.6885
9.735	15.6445
9.74	15.6445
9.745	15.6445
9.75	15.6445
9.755	15.6445
9.76	15.6445
9.765	15.6445
9.77	15.6445
9.775	15.6445
9.78	15.6445
9.785	15.6445
9.79	15.6445
9.795	15.6445
9.8	15.6445
9.805	15.6445
9.81	15.6445
9.815	15.6445
9.82	15.6445
9.825	15.6445
9.83	15.6445
9.835	15.6006
9.84	15.6006
9.845	15.6006
9.85	15.6006
9.855	15.6006
9.86	15.6006
9.865	15.6006
9.87	15.6006
9.875	15.6006
9.88	15.6006
9.885	15.6006
9.89	15.6006
9.895	15.6006
9.9	15.6006
9.905	15.6006
9.91	15.6006
9.915	15.6006
9.92	15.6006
9.925	15.6006
9.93	15.6006
9.935	15.5566
9.94	15.6006
9.945	15.5566
9.95	15.5566
9.955	15.5566
9.96	15.5566
9.965	15.5566
9.97	15.5566
9.975	15.5566
9.98	15.5566
9.985	15.5566
9.99	15.5566
9.995	15.5566
10	15.5566
10.005	15.5566
10.01	15.5566
10.015	15.5566
10.02	15.5566
10.025	15.5566
10.03	15.5127
10.035	15.5127
10.04	15.5127
10.045	15.5127
10.05	15.5127
10.055	15.5127
10.06	15.5127
10.065	15.4687
10.07	15.4687
10.075	15.4687
10.08	15.4687
10.085	15.4687
10.09	15.4248
10.095	15.4248
10.1	15.4248
10.105	15.4248
10.11	15.3809
10.115	15.3809
10.12	15.3809
10.125	15.3809
10.13	15.3369
10.135	15.3369
10.14	15.293
10.145	15.293
10.15	15.293
10.155	15.293
10.16	15.249
10.165	15.249
10.17	15.249
10.175	15.2051
10.18	15.2051
10.185	15.2051
10.19	15.1611
10.195	15.1611
10.2	15.1172
10.205	15.1172
10.21	15.0732
10.215	15.0732
10.22	15.0732
10.225	15.0293
10.23	15.0293
10.235	15.0293
10.24	14.9854
10.245	14.9854
10.25	14.9854
10.255	14.9414
10.26	14.9414
10.265	14.9414
10.27	14.8975
10.275	14.8975
10.28	14.8975
10.285	14.8975
10.29	14.8975
10.295	14.8535
10.3	14.8535
10.305	14.8535
10.31	14.8096
10.315	14.8096
10.32	14.8096
10.325	14.8096
10.33	14.8096
10.335	14.8096
10.34	14.7656
10.345	14.7656
10.35	14.7656
10.355	14.7656
10.36	14.7656
10.365	14.7656
10.37	14.7217
10.375	14.7217
10.38	14.7217
10.385	14.7217
10.39	14.7217
10.395	14.7217
10.4	14.7217
10.405	14.7217
10.41	14.7217
10.415	14.7217
10.42	14.7217
10.425	14.7217
10.43	14.6777
10.435	14.6777
10.44	14.6777
10.445	14.6777
10.45	14.6777
10.455	14.6777
10.46	14.6777
10.465	14.6777
10.47	14.6777
10.475	14.6777
10.48	14.6338
10.485	14.6338
10.49	14.6338
10.495	14.6338
10.5	14.6338
10.505	14.5898
10.51	14.5898
10.515	14.5898
10.52	14.5898
10.525	14.5898
10.53	14.5459
10.535	14.5459
10.54	14.502
10.545	14.502
10.55	14.502
10.555	14.502
10.56	14.458
10.565	14.458
10.57	14.4141
10.575	14.3701
10.58	14.4141
10.585	14.3262
10.59	14.3262
10.595	14.2822
10.6	14.2383
10.605	14.1943
10.61	14.1943
10.615	14.1504
10.62	14.1064
10.625	14.1064
10.63	14.0625
10.635	13.9746
10.64	13.9307
10.645	13.9746
10.65	13.8867
10.655	13.8428
10.66	13.7988
10.665	13.7549
10.67	13.623
10.675	13.623
10.68	13.5352
10.685	13.4473
10.69	13.4473
10.695	13.3154
10.7	13.3154
10.705	13.2715
10.71	13.1396
10.715	13.0957
10.72	13.0518
10.725	12.9199
10.73	12.876
10.735	12.832
10.74	12.6562
10.745	12.6562
10.75	12.4805
10.755	12.3926
10.76	12.3486
10.765	12.2607
10.77	12.2168
10.775	12.1289
10.78	11.9971
10.785	11.9092
10.79	11.9092
10.795	11.7334
10.8	11.6455
10.805	11.6455
10.81	11.4258
10.815	11.3818
10.82	11.1182
10.825	11.0303
10.83	10.8545
10.835	10.8105
10.84	10.7666
10.845	10.6348
10.85	10.5469
10.855	10.5029
10.86	10.2832
10.865	10.1953
10.87	9.97559
10.875	9.8877
10.88	9.71191
10.885	9.62402
10.89	9.58008
10.895	9.4043
10.9	9.31641
10.905	9.27246
10.91	9.14063
10.915	9.09668
10.92	9.00879
10.925	8.83301
10.93	8.74512
10.935	8.70117
10.94	8.48145
10.945	8.4375
10.95	8.34961
10.955	8.26172
10.96	8.17383
10.965	8.08594
10.97	7.99805
10.975	7.91016
10.98	7.86621
10.985	7.60254
10.99	7.51465
10.995	7.33887
11	7.25098
11.005	7.20703
11.01	7.0752
11.015	6.9873
11.02	6.94336
11.025	6.81152
11.03	6.72363
11.035	6.67969
11.04	6.45996
11.045	6.41602
11.05	6.15234
11.055	6.06445
11.06	6.02051
11.065	5.84473
11.07	5.75684
11.075	5.71289
11.08	5.58105
11.085	5.49316
11.09	5.44922
11.095	5.31738
11.1	5.22949
11.105	5.18555
11.11	5.05371
11.115	4.96582
11.12	4.92188
11.125	4.74609
11.13	4.6582
11.135	4.57031
11.14	4.39453
11.145	4.35059
11.15	4.2627
11.155	4.13086
11.16	4.08691
11.165	4.04297
11.17	3.82324
11.175	3.7793
11.18	3.69141
11.185	3.51563
11.19	3.47168
11.195	3.38379
11.2	3.25195
11.205	3.20801
11.21	3.12012
11.215	3.03223
11.22	2.94434
11.225	2.90039
11.23	2.72461
11.235	2.63672
11.24	2.59277
11.245	2.41699
11.25	2.3291
11.255	2.15332
11.26	2.10938
11.265	2.02148
11.27	1.88965
11.275	1.8457
11.28	1.80176
11.285	1.62598
11.29	1.53809
11.295	1.49414
11.3	1.31836
11.305	1.27441
11.31	1.18652
11.315	1.01074
11.32	0.966797
11.325	0.922852
11.33	0.74707
11.335	0.65918
11.34	0.615234
11.345	0.439453
11.35	0.395508
11.355	0.307617
11.36	0.219727
11.365	0.175781
11.37	0.131836
11.375	0
11.38	-0.0439453
11.385	-0.0878906
11.39	-0.263672
11.395	-0.351562
11.4	-0.483398
11.405	-0.571289
11.41	-0.615234
11.415	-0.74707
11.42	-0.791016
11.425	-0.878906
11.43	-1.01074
11.435	-1.09863
11.44	-1.14258
11.445	-1.23047
11.45	-1.27441
11.455	-1.31836
11.46	-1.4502
11.465	-1.49414
11.47	-1.53809
11.475	-1.66992
11.48	-1.75781
11.485	-1.88965
11.49	-1.93359
11.495	-1.97754
11.5	-2.10938
11.505	-2.15332
11.51	-2.19727
11.515	-2.28516
11.52	-2.3291
11.525	-2.37305
11.53	-2.50488
11.535	-2.59277
11.54	-2.76855
11.545	-2.8125
11.55	-3.03223
11.555	-3.07617
11.56	-3.12012
11.565	-3.20801
11.57	-3.25195
11.575	-3.2959
11.58	-3.38379
11.585	-3.42773
11.59	-3.47168
11.595	-3.55957
11.6	-3.60352
11.605	-3.64746
11.61	-3.73535
11.615	-3.7793
11.62	-3.82324
11.625	-3.95508
11.63	-3.99902
11.635	-4.04297
11.64	-4.13086
11.645	-4.1748
11.65	-4.21875
11.655	-4.30664
11.66	-4.35059
11.665	-4.39453
11.67	-4.52637
11.675	-4.57031
11.68	-4.61426
11.685	-4.70215
11.69	-4.74609
11.695	-4.74609
11.7	-4.87793
11.705	-4.92188
11.71	-4.96582
11.715	-5.00977
11.72	-5.00977
11.725	-5.1416
11.73	-5.18555
11.735	-5.27344
11.74	-5.31738
11.745	-5.40527
11.75	-5.44922
11.755	-5.44922
11.76	-5.53711
11.765	-5.58105
11.77	-5.625
11.775	-5.66895
11.78	-5.71289
11.785	-5.80078
11.79	-5.80078
11.795	-5.84473
11.8	-5.93262
11.805	-5.97656
11.81	-6.02051
11.815	-6.06445
11.82	-6.1084
11.825	-6.15234
11.83	-6.19629
11.835	-6.24023
11.84	-6.28418
11.845	-6.37207
11.85	-6.37207
11.855	-6.41602
11.86	-6.45996
11.865	-6.45996
11.87	-6.5918
11.875	-6.5918
11.88	-6.72363
11.885	-6.76758
11.89	-6.76758
11.895	-6.85547
11.9	-6.89941
11.905	-6.89941
11.91	-6.94336
11.915	-6.9873
11.92	-7.03125
11.925	-7.0752
11.93	-7.11914
11.935	-7.16309
11.94	-7.16309
11.945	-7.20703
11.95	-7.25098
11.955	-7.25098
11.96	-7.29492
11.965	-7.33887
11.97	-7.33887
11.975	-7.38281
11.98	-7.42676
11.985	-7.4707
11.99	-7.51465
11.995	-7.51465
12	-7.55859
12.005	-7.60254
12.01	-7.64648
12.015	-7.73437
12.02	-7.73437
12.025	-7.77832
12.03	-7.82227
12.035	-7.82227
12.04	-7.86621
12.045	-7.91016
12.05	-7.91016
12.055	-7.9541
12.06	-7.99805
12.065	-8.04199
12.07	-8.04199
12.075	-8.08594
12.08	-8.08594
12.085	-8.12988
12.09	-8.17383
12.095	-8.17383
12.1	-8.21777
12.105	-8.26172
12.11	-8.26172
12.115	-8.30566
12.12	-8.30566
12.125	-8.34961
12.13	-8.39355
12.135	-8.39355
12.14	-8.4375
12.145	-8.4375
12.15	-8.4375
12.155	-8.48145
12.16	-8.52539
12.165	-8.52539
12.17	-8.56934
12.175	-8.61328
12.18	-8.61328
12.185	-8.65723
12.19	-8.65723
12.195	-8.70117
12.2	-8.70117
12.205	-8.74512
12.21	-8.74512
12.215	-8.78906
12.22	-8.78906
12.225	-8.83301
12.23	-8.83301
12.235	-8.87695
12.24	-8.87695
12.245	-8.9209
12.25	-8.9209
12.255	-8.9209
12.26	-8.96484
12.265	-8.96484
12.27	-9.00879
12.275	-9.05273
12.28	-9.05273
12.285	-9.05273
12.29	-9.05273
12.295	-9.09668
12.3	-9.09668
12.305	-9.14063
12.31	-9.14063
12.315	-9.14063
12.32	-9.18457
12.325	-9.18457
12.33	-9.18457
12.335	-9.22852
12.34	-9.22852
12.345	-9.22852
12.35	-9.22852
12.355	-9.27246
12.36	-9.31641
12.365	-9.31641
12.37	-9.36035
12.375	-9.36035
12.38	-9.4043
12.385	-9.4043
12.39	-9.4043
12.395	-9.4043
12.4	-9.4043
12.405	-9.44824
12.41	-9.44824
12.415	-9.44824
12.42	-9.49219
12.425	-9.49219
12.43	-9.49219
12.435	-9.49219
12.44	-9.53613
12.445	-9.53613
12.45	-9.53613
12.455	-9.58008
12.46	-9.58008
12.465	-9.58008
12.47	-9.58008
12.475	-9.58008
12.48	-9.62402
12.485	-9.62402
12.49	-9.62402
12.495	-9.62402
12.5	-9.62402
12.505	-9.66797
12.51	-9.66797
12.515	-9.66797
12.52	-9.66797
12.525	-9.66797
12.53	-9.66797
12.535	-9.71191
12.54	-9.71191
12.545	-9.71191
12.55	-9.71191
12.555	-9.71191
12.56	-9.75586
12.565	-9.75586
12.57	-9.75586
12.575	-9.75586
12.58	-9.75586
12.585	-9.75586
12.59	-9.7998
12.595	-9.7998
12.6	-9.7998
12.605	-9.7998
12.61	-9.7998
12.615	-9.84375
12.62	-9.84375
12.625	-9.84375
12.63	-9.84375
12.635	-9.84375
12.64	-9.84375
12.645	-9.84375
12.65	-9.84375
12.655	-9.84375
12.66	-9.8877
12.665	-9.8877
12.67	-9.8877
12.675	-9.8877
12.68	-9.8877
12.685	-9.8877
12.69	-9.8877
12.695	-9.8877
12.7	-9.8877
12.705	-9.8877
12.71	-9.8877
12.715	-9.8877
12.72	-9.93164
12.725	-9.93164
12.73	-9.93164
12.735	-9.93164
12.74	-9.93164
12.745	-9.93164
12.75	-9.93164
12.755	-9.93164
12.76	-9.93164
12.765	-9.93164
12.77	-9.93164
12.775	-9.93164
12.78	-9.93164
12.785	-9.93164
12.79	-9.97559
12.795	-9.97559
12.8	-9.97559
12.805	-9.97559
12.81	-9.97559
12.815	-9.97559
12.82	-9.97559
12.825	-9.97559
12.83	-9.97559
12.835	-9.97559
12.84	-9.97559
12.845	-9.97559
12.85	-9.97559
12.855	-9.97559
12.86	-9.97559
12.865	-9.97559
12.87	-9.97559
12.875	-9.97559
12.88	-9.97559
12.885	-9.97559
12.89	-9.97559
12.895	-9.97559
12.9	-9.97559
12.905	-9.97559
12.91	-9.97559
12.915	-9.97559
12.92	-9.97559
12.925	-9.97559
12.93	-9.97559
12.935	-9.97559
12.94	-9.97559
12.945	-9.97559
12.95	-9.97559
12.955	-9.97559
12.96	-9.97559
12.965	-9.97559
12.97	-9.97559
12.975	-9.97559
12.98	-9.97559
12.985	-9.97559
12.99	-9.97559
12.995	-9.97559
13	-9.97559
13.005	-9.97559
13.01	-9.97559
13.015	-9.97559
13.02	-9.97559
13.025	-9.97559
13.03	-9.97559
13.035	-9.97559
13.04	-9.97559
13.045	-9.97559
13.05	-9.97559
13.055	-9.97559
13.06	-9.97559
13.065	-9.97559
13.07	-9.97559
13.075	-9.93164
13.08	-9.93164
13.085	-9.97559
13.09	-9.93164
13.095	-9.97559
13.1	-9.93164
13.105	-9.93164
13.11	-9.97559
13.115	-9.93164
13.12	-9.93164
13.125	-9.93164
13.13	-9.93164
13.135	-9.93164
13.14	-9.93164
13.145	-9.93164
13.15	-9.93164
13.155	-9.93164
13.16	-9.93164
13.165	-9.93164
13.17	-9.93164
13.175	-9.93164
13.18	-9.93164
13.185	-9.93164
13.19	-9.93164
13.195	-9.93164
13.2	-9.93164
13.205	-9.93164
13.21	-9.93164
13.215	-9.93164
13.22	-9.93164
13.225	-9.93164
13.23	-9.93164
13.235	-9.93164
13.24	-9.93164
13.245	-9.93164
13.25	-9.8877
13.255	-9.8877
13.26	-9.8877
13.265	-9.8877
13.27	-9.8877
13.275	-9.8877
13.28	-9.8877
13.285	-9.8877
13.29	-9.8877
13.295	-9.8877
13.3	-9.8877
13.305	-9.8877
13.31	-9.8877
13.315	-9.8877
13.32	-9.8877
13.325	-9.8877
13.33	-9.8877
13.335	-9.8877
13.34	-9.8877
13.345	-9.8877
13.35	-9.8877
13.355	-9.84375
13.36	-9.8877
13.365	-9.8877
13.37	-9.84375
13.375	-9.84375
13.38	-9.84375
13.385	-9.84375
13.39	-9.84375
13.395	-9.84375
13.4	-9.84375
13.405	-9.84375
13.41	-9.84375
13.415	-9.84375
13.42	-9.84375
13.425	-9.84375
13.43	-9.84375
13.435	-9.84375
13.44	-9.84375
13.445	-9.84375
13.45	-9.84375
13.455	-9.7998
13.46	-9.7998
13.465	-9.84375
13.47	-9.7998
13.475	-9.7998
13.48	-9.7998
13.485	-9.7998
13.49	-9.7998
13.495	-9.7998
13.5	-9.7998
13.505	-9.7998
13.51	-9.7998
13.515	-9.7998
13.52	-9.7998
13.525	-9.7998
13.53	-9.7998
13.535	-9.7998
13.54	-9.7998
13.545	-9.7998
13.55	-9.75586
13.555	-9.7998
13.56	-9.7998
13.565	-9.75586
13.57	-9.7998
13.575	-9.75586
13.58	-9.75586
13.585	-9.75586
13.59	-9.75586
13.595	-9.75586
13.6	-9.75586
13.605	-9.75586
13.61	-9.75586
13.615	-9.75586
13.62	-9.75586
13.625	-9.75586
13.63	-9.75586
13.635	-9.75586
13.64	-9.75586
13.645	-9.71191
13.65	-9.75586
13.655	-9.71191
13.66	-9.71191
13.665	-9.71191
13.67	-9.71191
13.675	-9.71191
13.68	-9.71191
13.685	-9.71191
13.69	-9.71191
13.695	-9.71191
13.7	-9.71191
13.705	-9.71191
13.71	-9.71191
13.715	-9.71191
13.72	-9.71191
13.725	-9.71191
13.73	-9.71191
13.735	-9.71191
13.74	-9.71191
13.745	-9.66797
13.75	-9.66797
13.755	-9.66797
13.76	-9.66797
13.765	-9.66797
13.77	-9.66797
13.775	-9.66797
13.78	-9.66797
13.785	-9.66797
13.79	-9.66797
13.795	-9.66797
13.8	-9.66797
13.805	-9.66797
13.81	-9.66797
13.815	-9.66797
13.82	-9.66797
13.825	-9.66797
13.83	-9.66797
13.835	-9.66797
13.84	-9.66797
13.845	-9.66797
13.85	-9.66797
13.855	-9.62402
13.86	-9.62402
13.865	-9.66797
13.87	-9.62402
13.875	-9.62402
13.88	-9.62402
13.885	-9.62402
13.89	-9.62402
13.895	-9.62402
13.9	-9.62402
13.905	-9.62402
13.91	-9.62402
13.915	-9.62402
13.92	-9.62402
13.925	-9.62402
13.93	-9.62402
13.935	-9.62402
13.94	-9.62402
13.945	-9.62402
13.95	-9.62402
13.955	-9.62402
13.96	-9.62402
13.965	-9.62402
13.97	-9.62402
13.975	-9.62402
13.98	-9.62402
13.985	-9.62402
13.99	-9.58008
13.995	-9.58008
14	-9.62402
14.005	-9.58008
14.01	-9.58008
14.015	-9.58008
14.02	-9.58008
14.025	-9.58008
14.03	-9.58008
14.035	-9.58008
14.04	-9.58008
14.045	-9.58008
14.05	-9.58008
14.055	-9.58008
14.06	-9.58008
14.065	-9.58008
14.07	-9.58008
14.075	-9.58008
14.08	-9.58008
14.085	-9.58008
14.09	-9.58008
14.095	-9.58008
14.1	-9.58008
14.105	-9.58008
14.11	-9.58008
14.115	-9.53613
14.12	-9.53613
14.125	-9.58008
14.13	-9.53613
14.135	-9.53613
14.14	-9.53613
14.145	-9.53613
14.15	-9.53613
14.155	-9.53613
14.16	-9.53613
14.165	-9.53613
14.17	-9.53613
14.175	-9.53613
14.18	-9.53613
14.185	-9.53613
14.19	-9.53613
14.195	-9.53613
14.2	-9.53613
14.205	-9.53613
14.21	-9.53613
14.215	-9.53613
14.22	-9.53613
14.225	-9.53613
14.23	-9.53613
14.235	-9.53613
14.24	-9.53613
14.245	-9.53613
14.25	-9.53613
14.255	-9.53613
14.26	-9.53613
14.265	-9.53613
14.27	-9.53613
14.275	-9.53613
14.28	-9.53613
14.285	-9.49219
14.29	-9.49219
14.295	-9.49219
14.3	-9.49219
14.305	-9.49219
14.31	-9.49219
14.315	-9.49219
14.32	-9.49219
14.325	-9.49219
14.33	-9.49219
14.335	-9.49219
14.34	-9.49219
14.345	-9.49219
14.35	-9.49219
14.355	-9.49219
14.36	-9.49219
14.365	-9.49219
14.37	-9.49219
14.375	-9.49219
14.38	-9.49219
14.385	-9.49219
14.39	-9.49219
14.395	-9.49219
14.4	-9.49219
14.405	-9.49219
14.41	-9.49219
14.415	-9.49219
14.42	-9.49219
14.425	-9.49219
14.43	-9.49219
14.435	-9.49219
14.44	-9.49219
14.445	-9.49219
14.45	-9.49219
14.455	-9.49219
14.46	-9.49219
14.465	-9.49219
14.47	-9.44824
14.475	-9.49219
14.48	-9.44824
14.485	-9.49219
14.49	-9.44824
14.495	-9.49219
14.5	-9.44824
14.505	-9.44824
14.51	-9.44824
14.515	-9.44824
14.52	-9.44824
14.525	-9.44824
14.53	-9.44824
14.535	-9.44824
14.54	-9.44824
14.545	-9.44824
14.55	-9.44824
14.555	-9.44824
14.56	-9.44824
14.565	-9.44824
14.57	-9.44824
14.575	-9.44824
14.58	-9.44824
14.585	-9.44824
14.59	-9.44824
14.595	-9.44824
14.6	-9.44824
14.605	-9.44824
14.61	-9.44824
14.615	-9.44824
14.62	-9.44824
14.625	-9.44824
14.63	-9.44824
14.635	-9.44824
14.64	-9.44824
14.645	-9.44824
14.65	-9.44824
14.655	-9.44824
14.66	-9.44824
14.665	-9.44824
14.67	-9.44824
14.675	-9.44824
14.68	-9.44824
14.685	-9.44824
14.69	-9.44824
14.695	-9.44824
14.7	-9.44824
14.705	-9.44824
14.71	-9.4043
14.715	-9.44824
14.72	-9.44824
14.725	-9.44824
14.73	-9.44824
14.735	-9.4043
14.74	-9.4043
14.745	-9.44824
14.75	-9.4043
14.755	-9.4043
14.76	-9.44824
14.765	-9.44824
14.77	-9.44824
14.775	-9.4043
14.78	-9.4043
14.785	-9.44824
14.79	-9.44824
14.795	-9.4043
14.8	-9.44824
14.805	-9.4043
14.81	-9.44824
14.815	-9.44824
14.82	-9.4043
14.825	-9.44824
14.83	-9.44824
14.835	-9.4043
14.84	-9.4043
14.845	-9.44824
14.85	-9.44824
14.855	-9.4043
14.86	-9.44824
14.865	-9.44824
14.87	-9.4043
14.875	-9.4043
14.88	-9.44824
14.885	-9.44824
14.89	-9.4043
14.895	-9.44824
14.9	-9.44824
14.905	-9.4043
14.91	-9.4043
14.915	-9.44824
14.92	-9.44824
14.925	-9.44824
14.93	-9.44824
14.935	-9.44824
14.94	-9.44824
14.945	-9.44824
14.95	-9.44824
14.955	-9.44824
14.96	-9.44824
14.965	-9.44824
14.97	-9.44824
14.975	-9.44824
14.98	-9.44824
14.985	-9.44824
14.99	-9.44824
14.995	-9.44824
15	-9.44824
15.005	-9.44824
15.01	-9.44824
15.015	-9.44824
15.02	-9.44824
15.025	-9.44824
15.03	-9.44824
15.035	-9.44824
15.04	-9.44824
15.045	-9.44824
15.05	-9.44824
15.055	-9.4043
15.06	-9.4043
15.065	-9.4043
15.07	-9.4043
15.075	-9.4043
15.08	-9.4043
15.085	-9.4043
15.09	-9.4043
15.095	-9.4043
15.1	-9.4043
15.105	-9.4043
15.11	-9.4043
15.115	-9.4043
15.12	-9.4043
15.125	-9.4043
15.13	-9.4043
15.135	-9.36035
15.14	-9.36035
15.145	-9.36035
15.15	-9.36035
15.155	-9.36035
15.16	-9.36035
15.165	-9.36035
